9918|2017-10-09 18:10:53.018071|TOF1|3-140+M3-Test3|2017-02-5|solenoid|ABS-LH2|6851|2017-10-09 18:13:05.727129|
9920|2017-10-09 18:30:27.176287|TOF1|3-140+M3-Test3|2017-02-5|solenoid|ABS-LH2|288952|2017-10-09 20:02:04.866936|
9921|2017-10-09 20:03:56.930475|TOF1|6-140+M3-Test2|2017-02-5|solenoid|ABS-LH2|320292|2017-10-09 21:34:10.827556|
9922|2017-10-09 21:50:00.791587|TOF1|10-140+M3-Test4|2017-02-5|solenoid|ABS-LH2|475087|2017-10-09 23:20:10.500343|
9923|2017-10-09 23:39:41.686558|TOF1|3-140+M3-Test3|2017-02-5|solenoid|ABS-LH2|227294|2017-10-10 00:56:00.918962|
9924|2017-10-10 01:11:34.436916|TOF1|6-140+M3-Test2|2017-02-5|solenoid|ABS-LH2|309104|2017-10-10 02:41:32.853318|
9925|2017-10-10 02:51:37.243568|TOF1|10-140+M3-Test4|2017-02-5|solenoid|ABS-LH2|536438|2017-10-10 04:27:50.658408|
9926|2017-10-10 04:32:38.062089|TOF1|3-140+M3-Test3|2017-02-5|solenoid|ABS-LH2|380424|2017-10-10 06:29:24.888060|
9927|2017-10-10 06:32:20.007339|TOF1|6-140+M3-Test2|2017-02-5|solenoid|ABS-LH2|229623|2017-10-10 07:31:58.113880|
9928|2017-10-10 07:39:56.460574|TOF1|10-140+M3-Test4|2017-02-5|solenoid|ABS-LH2|417509|2017-10-10 09:02:30.455891|
9929|2017-10-10 09:10:49.058329|TOF1|10-140+M3-Test4|2017-02-5|solenoid|ABS-LH2|411318|2017-10-10 10:27:01.142735|
9930|2017-10-10 10:28:40.575463|TOF1|10-140+M3-Test4|2017-02-5|solenoid|ABS-LH2|166288|2017-10-10 11:00:10.732943|
9931|2017-10-10 11:04:40.814473|TOF1|6-140+M3-Test2|2017-02-5|solenoid|ABS-LH2|150059|2017-10-10 11:45:25.947115|
9932|2017-10-10 11:48:21.124731|TOF1|3-140+M3-Test3|2017-02-5|solenoid|ABS-LH2|71539|2017-10-10 12:08:26.919859|
