9883|2017-10-07 13:42:42.908554|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|300183|2017-10-07 15:14:07.553746|
9884|2017-10-07 15:16:28.665615|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|73604|2017-10-07 15:37:41.341233|
9885|2017-10-07 15:41:56.871372|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|405187|2017-10-07 17:36:11.324276|
9886|2017-10-07 17:44:14.859556|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|426249|2017-10-07 19:07:29.455689|
9887|2017-10-07 19:09:52.543403|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|488761|2017-10-07 20:47:12.579071|
9888|2017-10-07 20:53:31.383267|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|405317|2017-10-07 23:15:59.643795|
9889|2017-10-07 23:18:13.553958|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|420281|2017-10-08 01:34:34.669156|
9890|2017-10-08 01:43:33.730284|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|412317|2017-10-08 03:13:01.304330|
9891|2017-10-08 03:16:47.488544|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|37650|2017-10-08 03:52:42.287307|
9892|2017-10-08 04:11:39.934087|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|416016|2017-10-08 05:29:38.382604|
9893|2017-10-08 05:35:22.610103|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|400112|2017-10-08 07:39:11.406353|
9894|2017-10-08 07:55:50.794136|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|320075|2017-10-08 09:25:47.496027|
9895|2017-10-08 09:31:18.412688|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|471949|2017-10-08 11:00:02.949657|
9896|2017-10-08 11:03:48.136138|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|443875|2017-10-08 12:34:00.869574|
9897|2017-10-08 12:38:16.754201|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|310234|2017-10-08 14:09:08.141622|
9898|2017-10-08 14:11:21.450618|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|280508|2017-10-08 15:28:03.863921|
9899|2017-10-08 15:35:49.134407|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|496637|2017-10-08 17:03:11.323244|
9900|2017-10-08 17:06:08.864943|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|400907|2017-10-08 18:19:35.763331|
9901|2017-10-08 18:22:28.477106|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|4919|2017-10-08 18:26:32.947169|
9902|2017-10-08 18:29:28.534480|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|392682|2017-10-08 19:49:44.466879|
9903|2017-10-08 19:56:38.240467|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|379202|2017-10-08 22:07:07.895822|
9904|2017-10-08 22:09:42.318838|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|199000|2017-10-08 23:06:30.274261|
9905|2017-10-08 23:10:13.807949|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|287536|2017-10-09 00:22:05.499288|
9906|2017-10-09 00:27:57.438473|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|245357|2017-10-09 01:36:27.438709|
